id,created_at,slug,name,remote_category
864,2013-07-11 03:12:51.000000,aulas/musica/mixagem-dj/presencial,Professores de Mixagem DJ,false
868,2013-07-11 03:14:13.000000,aulas/concursos/preparacao-fisica/presencial,Aulas de Preparação Física para Concursos,false
872,2013-07-11 03:14:14.000000,aulas/concursos/portugues/presencial,Aulas de Português para Concursos,false
876,2013-07-11 03:14:17.000000,aulas/concursos/idiomas,Aulas de Idiomas para Concursos,false
880,2013-07-11 03:14:21.000000,aulas/concursos/outros/remoto,Aulas para Concursos,true
884,2013-07-11 03:14:24.000000,aulas/concursos/administracao/presencial,Aulas de Administração para Concursos,false
904,2013-08-01 03:10:56.000000,reformas-e-reparos/encanador,Encanadores,false
908,2013-08-01 03:10:59.000000,moda-e-beleza/corte-e-costura/ajustes-e-reparos,Costureiras,false
913,2013-08-01 03:11:48.000000,eventos/equipamentos-para-festas,Profissionais para Equipamentos para festas,false
917,2013-08-14 23:48:32.000000,eventos/animacao-de-festas/artistas-circenses,Artistas Circenses,false
922,2013-08-14 23:49:36.000000,eventos/assessor-de-eventos,Assessores de Eventos,false
926,2013-08-14 23:52:05.000000,eventos/recepcionistas-e-cerimonialistas/recepcionista,Recepcionistas,false
931,2013-08-16 03:42:14.000000,eventos/buffet-completo/outros,Buffets,false
935,2013-08-16 03:47:36.000000,eventos/buffet-completo/debutante/somente-espaco,Buffets,false
939,2013-08-16 03:53:02.000000,eventos/decoracao/outros,Decoradoras de Festas,false
943,2013-08-16 03:55:09.000000,eventos/buffet-completo/formatura/somente-espaco,Buffets,false
947,2013-08-16 03:57:23.000000,eventos/fotografia/outros,Fotógrafos,false
951,2013-08-16 20:42:54.000000,eventos/djs,DJs,false
955,2013-08-20 15:06:51.000000,design-e-tecnologia/audio-e-video/edicao-de-audio,Edição de Áudio,false
960,2013-10-25 19:59:18.000000,assistencia-tecnica/eletrodomesticos/cadence,Assistências Técnicas para Eletrodomésticos Cadence,false
964,2013-10-27 05:29:20.000000,assistencia-tecnica/impressora/xerox,Assistências Técnicas para Xerox,false
969,2014-02-24 14:36:01.000000,reformas-e-reparos/eletricista/instalacao-de-ar-condicionado,Instaladores de ar condicionado,false
973,2014-07-09 16:38:15.000000,reformas-e-reparos/automacao-residencial,Especialistas em automação residencial,false
978,2014-07-21 18:39:07.000000,reformas-e-reparos/pedreiro/paredes-e-estruturas,Pedreiro para paredes e estruturas,false
982,2014-10-16 22:03:23.000000,consultoria/advogado,Advogados,false
986,2014-10-16 23:32:47.000000,saude/psicologo,Psicólogos,false
990,2014-10-16 23:44:45.000000,consultoria/advogado/trabalhista,Advogados de Direito Trabalhista,false
994,2014-10-16 23:54:31.000000,consultoria/advogado/consumidor,Advogados de Direito do Consumidor,false
998,2014-10-31 18:18:24.000000,familia/motorista/van,Motoristas de van,false
1002,2014-11-18 21:36:40.000000,assistencia-tecnica/aparelho-de-som/gradiente/dentro-da-garantia,Assistências Técnicas para Aparelho de Som Gradiente,false
1006,2014-11-18 21:36:40.000000,assistencia-tecnica/ar-condicionado/fujitsu/dentro-da-garantia,Assistências Técnicas para Ar Condicionado Fujitsu,false
1010,2014-11-18 21:36:40.000000,assistencia-tecnica/ar-condicionado/springer-carrier/dentro-da-garantia,Assistências Técnicas para Ar Condicionado Springer Carrier,false
1014,2014-11-18 21:36:40.000000,assistencia-tecnica/celular/blackberry/dentro-da-garantia,Assistências Técnicas para Celular Blackberry,false
1018,2014-11-18 21:36:41.000000,assistencia-tecnica/celular/samsung/dentro-da-garantia,Assistências Técnicas para Celular Samsung,false
1022,2014-11-18 21:36:41.000000,assistencia-tecnica/computador-desktop/megaware/dentro-da-garantia,Assistências Técnicas para Computador Megaware,false
1026,2014-11-18 21:36:41.000000,assistencia-tecnica/eletrodomesticos/electrolux/dentro-da-garantia,Assistências Técnicas para Eletrodomésticos Electrolux,false
1030,2014-11-18 21:36:41.000000,assistencia-tecnica/fogao-e-cooktop/electrolux/dentro-da-garantia,Assistências Técnicas para Fogão e Cooktop Electrolux,false
1034,2014-11-18 21:36:41.000000,assistencia-tecnica/home-theater/philips/dentro-da-garantia,Assistências Técnicas para Home Theater Philips,false
1038,2014-11-18 21:36:42.000000,assistencia-tecnica/impressora/outras/dentro-da-garantia,Assistências Técnicas para Impressoras,false
1042,2014-11-18 21:36:42.000000,assistencia-tecnica/lava-roupa/mueller/dentro-da-garantia,Assistências Técnicas para Lava Roupa Mueller,false
1046,2014-11-18 21:36:42.000000,assistencia-tecnica/micro-ondas/brastemp/dentro-da-garantia,Assistências Técnicas para Micro Ondas Brastemp,false
1050,2014-11-18 21:36:42.000000,assistencia-tecnica/outros/consul/dentro-da-garantia,Assistências Técnicas para produtos Consul,false
1054,2014-11-18 21:36:42.000000,assistencia-tecnica/tablet/aoc/dentro-da-garantia,Assistências Técnicas para Tablet AOC,false
1058,2014-11-18 21:36:43.000000,assistencia-tecnica/tablet/lg/dentro-da-garantia,Assistências Técnicas para Tablet LG,false
1062,2014-11-18 21:36:43.000000,assistencia-tecnica/telefone-nao-celular/siemens/dentro-da-garantia,Assistências Técnicas para Telefone Siemens,false
1070,2014-11-18 21:36:43.000000,aulas/concursos/informatica/remoto,Aulas de Informática para Concursos,true
1074,2014-11-18 21:36:43.000000,aulas/escolares-e-reforco/geografia/remoto,Professores particulares de Geografia,true
1078,2014-11-18 21:36:44.000000,aulas/musica/mixagem-dj/remoto,Professores de Mixagem DJ,true
1082,2014-11-18 21:36:44.000000,aulas/musica/violino/remoto,Professores de Violino,true
1086,2015-01-28 16:19:28.000000,reformas-e-reparos/tapeceiro/limpeza,Limpadores de sofá,false
1091,2015-01-29 19:17:20.000000,eventos/buffet-completo/debutante,Buffets,false
1095,2015-01-29 19:42:44.000000,eventos/buffet-completo/aniversario/somente-comida,Buffets,false
1100,2015-04-01 20:25:09.000000,reformas-e-reparos/pintor/movel,Pintores de móveis,false
1104,2015-04-01 20:41:09.000000,familia/passadeira,Passadeiras,false
1108,2015-04-01 21:37:05.000000,reformas-e-reparos/piscina,Especialistas em Construção e Manutenção de Piscinas,false
1112,2015-04-01 22:29:12.000000,reformas-e-reparos/limpeza-pos-obra,Limpadores Pós Obras,false
1117,2015-04-01 22:43:45.000000,consultoria/seguranca-do-trabalho,Especialistas em Segurança do Trabalho,false
1121,2015-04-06 18:00:37.000000,reformas-e-reparos/marceneiro/projeto-e-fabricacao,Marceneiros,false
1125,2015-04-14 17:29:36.000000,automoveis/insulfilm,especialistas em aplicação de insulfilm,false
1129,2015-04-14 18:22:28.000000,automoveis/auto-eletrico,especialistas em auto elétrico,false
1133,2015-05-14 18:54:08.000000,familia/motorista/onibus/motorista-com-veiculo-proprio,Motoristas de ônibus,false
1137,2015-05-28 18:18:11.000000,consultoria/traducao/frances,Tradutores da língua francesa,true
1141,2015-05-28 18:28:23.000000,consultoria/traducao/chines-mandarim,Tradutores da língua chinesa,true
1145,2015-05-28 18:55:15.000000,consultoria/traducao/outros,Tradutores,true
1149,2015-06-12 19:58:01.000000,eventos/bandas-e-cantores/sertanejo,Bandas e DJs,false
1153,2015-06-12 20:06:01.000000,eventos/bandas-e-cantores/pagode,Bandas e DJs,false
1157,2015-06-26 13:06:57.000000,assistencia-tecnica/notebooks-e-laptops/lenovo/dentro-da-garantia,Assistências Técnicas para Laptops e Notebooks Lenovo,false
1161,2015-06-26 13:08:21.000000,assistencia-tecnica/eletrodomesticos/cadence/dentro-da-garantia,Assistências Técnicas para Eletrodomésticos Cadence,false
1165,2015-06-26 13:09:55.000000,assistencia-tecnica/impressora/lexmark/dentro-da-garantia,Assistências Técnicas para Impressora Lexmark,false
1169,2015-06-26 13:11:09.000000,assistencia-tecnica/impressora/xerox/dentro-da-garantia,Assistências Técnicas para Xerox,false
1173,2015-06-26 13:12:58.000000,assistencia-tecnica/eletrodomesticos/philips-walita/dentro-da-garantia,Assistências Técnicas para Eletrodomésticos Philips Walita,false
1177,2015-08-06 14:51:22.000000,assistencia-tecnica/cabeamento-e-redes/todas-as-marcas,Especialistas em cabeamento e redes,false
1181,2016-01-27 13:41:09.000000,eventos/decoracao/formatura,Decoradoras de Formatura,false
1209,2016-02-05 19:51:45.000000,eventos/buffet-completo/outros/somente-comida,Buffets,false
1213,2016-02-12 21:36:18.000000,eventos/animacao-de-festas/esculturas-com-baloes,Esculturas com balões,false
1227,2016-03-22 17:17:49.000000,reformas-e-reparos/encanador/caca-vazamento,Caçadores de vazamentos,false
1231,2016-03-22 17:26:12.000000,reformas-e-reparos/encanador/outros,Encanadores,false
1235,2016-03-31 18:25:07.000000,reformas-e-reparos/pedreiro/forro,Pedreiros para forro,false
1239,2016-05-05 14:07:21.000000,assistencia-tecnica/celular/asus,Assistências Técnicas para Celular Asus,false
1246,2016-05-11 14:54:25.000000,assistencia-tecnica/eletrodomesticos/consul,Assistências Técnicas para Eletrodomésticos Consul,false
1251,2016-05-11 16:36:00.000000,assistencia-tecnica/eletrodomesticos/bosch/dentro-da-garantia,Assistências Técnicas para Eletrodomésticos Bosch,false
1255,2016-05-11 16:51:46.000000,assistencia-tecnica/eletrodomesticos/samsung,Assistências Técnicas para Eletrodomésticos Samsung,false
1259,2016-05-11 16:55:30.000000,assistencia-tecnica/eletrodomesticos/lg/dentro-da-garantia,Assistências Técnicas para Eletrodomésticos LG,false
1263,2016-05-11 16:59:30.000000,assistencia-tecnica/eletrodomesticos/continental/fora-da-garantia,Assistências Técnicas para Eletrodomésticos Continental,false
1267,2016-06-07 18:33:46.000000,assistencia-tecnica/impressora/brother,Assistências Técnicas para Impressora Brother,false
1271,2016-06-08 14:37:07.000000,assistencia-tecnica/tablet/multilaser/dentro-da-garantia,Assistências Técnicas para Tablet Multilaser,false
1275,2016-06-08 14:45:03.000000,assistencia-tecnica/tablet/motorola/fora-da-garantia,Assistências Técnicas para Tablet Motorola,false
1279,2016-06-17 19:38:37.000000,assistencia-tecnica/camera/gopro,Assistências Técnicas para Câmera GoPro,false
1283,2016-06-20 18:28:09.000000,moda-e-beleza/design-de-sobrancelhas,Designers de sobrancelhas,false
1288,2016-06-28 19:44:58.000000,assistencia-tecnica/micro-ondas/sharp/fora-da-garantia,Assistências Técnicas para Micro Ondas Sharp,false
1292,2016-07-18 16:34:09.000000,aulas/musica/guitarra,Professores de Guitarra,false
1296,2016-08-29 17:54:03.000000,consultoria/contador/fiscal-pessoa-fisica,Contador fiscal para pessoa física,true
1300,2016-08-30 14:32:57.000000,reformas-e-reparos/chaveiro/copia-de-chave,Cópias de chave,false
1304,2016-09-05 13:53:06.000000,aulas/musica/guitarra/remoto,Aulas à distância,true
1308,2016-09-20 17:23:58.000000,reformas-e-reparos/eletricista/conserto-ou-manutencao,Eletricistas,false
1312,2016-10-17 13:35:26.000000,consultoria/economia-e-financas/planejamento,Consultores Financeiros,true
1317,2016-10-17 13:49:23.000000,consultoria/economia-e-financas/impostos,Consultores Financeiros,true
1321,2016-11-03 15:47:43.000000,aulas/idiomas/polones/remoto,Professores de Polonês,true
1325,2016-11-03 16:06:10.000000,aulas/idiomas/russo,Professores de Russo,false
1329,2016-11-03 16:19:09.000000,aulas/idiomas/chines/presencial,Professores de Chinês,false
1333,2016-11-03 16:35:25.000000,aulas/idiomas/noruegues/remoto,Professores de Norueguês,true
1337,2016-11-03 17:12:30.000000,aulas/idiomas/holandes,Professores de Holandês,false
1341,2016-11-03 17:21:03.000000,aulas/idiomas/mandarim/presencial,Professores de Mandarim,false
1345,2016-11-03 17:53:06.000000,aulas/idiomas/latim/remoto,Professores de Latim,true
1349,2016-11-07 18:17:22.000000,eventos/djs/funk,Encontre Dj's para tocar funk,false
1354,2016-11-17 18:24:43.000000,assistencia-tecnica/ar-condicionado/brastemp/fora-da-garantia,Assistências Técnicas para Ar Condicionado Brastemp,false
1358,2016-11-29 18:37:46.000000,aulas/esportes/volei,Professores para vôlei,false
1362,2016-11-29 19:42:08.000000,aulas/esportes/ciclismo,Professores para Ciclismo,false
1366,2016-11-29 20:13:21.000000,aulas/bem-estar/rpg,Professores para Rpg,false
1379,2016-12-02 20:02:44.000000,aulas/luta/judo,Professores para judô,false
1383,2016-12-02 20:11:04.000000,aulas/luta/mma,Professores para MMA,false
1387,2016-12-02 20:16:11.000000,aulas/luta/hapkido,Professores para Hapkido,false
1391,2017-01-06 19:57:36.000000,reformas-e-reparos/pedreiro/pisos-e-revestimentos/piso-vinilico,Pedreiro para pisos vinílicos,false
1395,2017-01-06 20:11:42.000000,reformas-e-reparos/pedreiro/pisos-e-revestimentos/piso-de-porcelanato,Pedreiro para pisos de porcelanato,false
1400,2017-02-23 17:52:50.000000,aulas/danca/zumba,Aulas de Dança - Zumba,false
1405,2017-02-23 18:04:30.000000,aulas/danca/bolero,Aulas de Dança - Bolero,false
1409,2017-02-23 18:16:21.000000,aulas/danca/break,Aulas de Dança - Break,false
1413,2017-02-23 18:37:07.000000,aulas/informatica/powerpoint,Professores de Powerpoint,true
1417,2017-02-23 19:31:24.000000,aulas/idiomas/japones,Professores de Japonês,false
1436,2017-05-08 16:48:43.000000,reformas-e-reparos/tapeceiro/impermeabilizacao,Tapeceiros para Conserto Impermeabilizar,false
1440,2017-08-29 14:53:55.000000,assistencia-tecnica/lava-roupa/bosch,Assistências Técnicas para Lava Roupa Bosch,false
1444,2017-10-10 18:10:39.000000,automoveis/higienizacao-e-polimento,especialistas em limpeza e polimento de automóveis,false
1448,2017-10-18 19:27:46.000000,reformas-e-reparos/gas,Profissionais especializados em Gás,false
1468,2017-12-18 20:17:00.000000,reformas-e-reparos/instalador-tv-digital,instalação de antenas digitais,false
1472,2018-01-24 19:36:03.000000,consultoria/advogado/previdenciario,Advogados Previdenciários,false
1476,2018-02-28 21:26:21.000000,consultoria/traducao-juramentada/alemao,Tradutores Juramentados da língua alemã,false
1480,2018-02-28 22:15:49.000000,consultoria/traducao-juramentada/italiano,Tradutores Juramentados da língua italiana,false
1066,2014-11-18 21:36:43.000000,aulas/artes-e-artesanatos/desenho-e-pintura/remoto,Aulas à distância,true
1421,2017-04-04 17:07:07.000000,aulas/artes-e-artesanatos/croche,Aulas de Crochê,false
1428,2017-04-04 17:34:29.000000,aulas/artes-e-artesanatos/trico/presencial,Aulas de Tricô,false
1432,2017-04-04 17:51:47.000000,aulas/artes-e-artesanatos/bordado/remoto,Aulas à distância,true
2,2011-10-03 21:59:12.000000,aulas/escolares-e-reforco,Professores para Reforço,false
6,2011-10-03 22:00:23.000000,aulas/outros,Professores Particulares,false
37,2011-10-03 22:16:59.000000,moda-e-beleza/outros,Profissionais de Moda e Beleza,false
59,2012-05-10 23:13:10.000000,consultoria/pesquisas-em-geral,Especialistas em Pesquisa,true
68,2012-05-10 23:16:29.000000,design-e-tecnologia/marketing-online,Especialistas em Marketing,true
83,2012-05-10 23:16:30.000000,design-e-tecnologia/materiais-promocionais,Profissionais para Materiais promocionais,false
89,2012-05-10 23:16:30.000000,familia/baba,Babás,false
95,2012-05-10 23:16:30.000000,reformas-e-reparos/dedetizador,Dedetizadores,false
99,2012-05-10 23:16:30.000000,reformas-e-reparos/marceneiro,Marceneiros,false
103,2012-05-10 23:16:30.000000,reformas-e-reparos/chaveiro,Chaveiros,false
112,2012-05-10 23:31:31.000000,design-e-tecnologia/web-design,Web Designers,true
121,2012-05-10 23:31:31.000000,design-e-tecnologia/outros,Profissionais de Design e Tecnologia,true
125,2012-05-12 02:35:59.000000,design-e-tecnologia/edicao-de-fotos,Tratadores de Fotos,true
130,2012-05-17 04:38:17.000000,reformas-e-reparos/vidraceiro,Vidraceiros,false
134,2012-05-17 04:41:43.000000,design-e-tecnologia/diagramador,Diagramadores,true
139,2012-05-29 16:57:28.000000,familia/limpeza-de-piscina,Limpadores de Piscina,false
144,2012-06-11 20:04:36.000000,moda-e-beleza/outros/flores-cestas-e-artesanatos,Artesãos,false
148,2012-10-27 21:10:00.000000,aulas/danca,Profissionais de Dança,false
161,2013-05-02 19:45:46.000000,aulas/concursos,Aulas para Concursos,false
168,,design-e-tecnologia,Profissionais em Design e Tecnologia,true
174,,assistencia-tecnica,Profissionais em Assistência Técnica,false
178,2013-07-11 02:59:04.000000,assistencia-tecnica/lava-roupa/ge,Assistências Técnicas para Lava Roupa GE,false
182,2013-07-11 02:59:05.000000,assistencia-tecnica/lava-roupa/outras,Assistências Técnicas para Lava Roupas,false
186,2013-07-11 02:59:05.000000,assistencia-tecnica/geladeira-e-freezer/electrolux/fora-da-garantia,Assistências Técnicas para Geladeira e Freezer Electrolux,false
190,2013-07-11 02:59:06.000000,assistencia-tecnica/geladeira-e-freezer/ge/fora-da-garantia,Assistências Técnicas para Geladeira e Freezer GE,false
196,2013-07-11 02:59:07.000000,assistencia-tecnica/celular,Assistências Técnicas para Celular,false
200,2013-07-11 02:59:07.000000,assistencia-tecnica/televisao/aoc,Assistências Técnicas para TV AOC,false
204,2013-07-11 02:59:08.000000,assistencia-tecnica/computador-desktop,Assistências Técnicas para Computador,false
210,2013-07-11 02:59:09.000000,assistencia-tecnica/outros/consul,Assistências Técnicas para produtos Consul,false
214,2013-07-11 02:59:10.000000,assistencia-tecnica/outros/brastemp,Assistências Técnicas para produtos Brastemp,false
218,2013-07-11 02:59:11.000000,assistencia-tecnica/lava-roupa/brastemp,Assistências Técnicas para Lava Roupa Brastemp,false
222,2013-07-11 02:59:12.000000,assistencia-tecnica/fogao-e-cooktop,Assistências Técnicas para Fogão e Cooktop,false
226,2013-07-11 02:59:12.000000,assistencia-tecnica/fogao-e-cooktop/electrolux/fora-da-garantia,Assistências Técnicas para Fogão e Cooktop Electrolux,false
230,2013-07-11 02:59:13.000000,assistencia-tecnica/computador-desktop/philco/dentro-da-garantia,Assistências Técnicas para Computador Philco,false
234,2013-07-11 02:59:14.000000,assistencia-tecnica/computador-desktop/outras/dentro-da-garantia,Assistências Técnicas para Computadores,false
240,2013-07-11 02:59:14.000000,assistencia-tecnica/notebooks-e-laptops/outras,Assistências Técnicas para Laptops e Notebooks,false
244,2013-07-11 02:59:15.000000,assistencia-tecnica/televisao/cce,Assistências Técnicas para TV CCE,false
248,2013-07-11 02:59:16.000000,assistencia-tecnica/lava-roupa/brastemp/dentro-da-garantia,Assistências Técnicas para Lava Roupa Brastemp,false
252,2013-07-11 02:59:16.000000,assistencia-tecnica/lava-roupa/continental/dentro-da-garantia,Assistências Técnicas para Lava Roupa Continental,false
256,2013-07-11 02:59:18.000000,assistencia-tecnica/geladeira-e-freezer/electrolux/dentro-da-garantia,Assistências Técnicas para Geladeira e Freezer Electrolux,false
260,2013-07-11 02:59:19.000000,assistencia-tecnica/geladeira-e-freezer/dako/dentro-da-garantia,Assistências Técnicas para Geladeira e Freezer Dako,false
264,2013-07-11 02:59:20.000000,assistencia-tecnica/geladeira-e-freezer/bosch/dentro-da-garantia,Assistências Técnicas para Geladeira e Freezer Bosch,false
269,2013-07-11 02:59:23.000000,assistencia-tecnica/micro-ondas,Assistências Técnicas para Micro Ondas,false
273,2013-07-11 02:59:23.000000,assistencia-tecnica/micro-ondas/consul/fora-da-garantia,Assistências Técnicas para Micro Ondas Consul,false
277,2013-07-11 02:59:24.000000,assistencia-tecnica/fogao-e-cooktop/continental/fora-da-garantia,Assistências Técnicas para Fogão e Cooktop Continental,false
281,2013-07-11 02:59:26.000000,assistencia-tecnica/computador-desktop/itautec/dentro-da-garantia,Assistências Técnicas para Computador Itautec,false
285,2013-07-11 02:59:26.000000,assistencia-tecnica/televisao/samsung/fora-da-garantia,Assistências Técnicas para Televisor Samsung,false
289,2013-07-11 02:59:27.000000,assistencia-tecnica/televisao/sony/fora-da-garantia,Assistências Técnicas para Televisor Sony,false
293,2013-07-11 02:59:28.000000,assistencia-tecnica/televisao/toshiba/fora-da-garantia,Assistências Técnicas para Televisor Toshiba,false
297,2013-07-11 02:59:30.000000,assistencia-tecnica/celular/lg,Assistências Técnicas para Celular LG,false
301,2013-07-11 02:59:30.000000,assistencia-tecnica/computador-desktop/lg,Assistências Técnicas para Computador LG,false
305,2013-07-11 02:59:31.000000,assistencia-tecnica/computador-desktop/philco/fora-da-garantia,Assistências Técnicas para Computador Philco,false
311,2013-07-11 02:59:32.000000,assistencia-tecnica/notebooks-e-laptops/lg/fora-da-garantia,Assistências Técnicas para Laptops e Notebooks LG,false
316,2013-07-11 02:59:33.000000,assistencia-tecnica/tablet/samsung,Assistências Técnicas para Tablet Samsung,false
320,2013-07-11 02:59:33.000000,assistencia-tecnica/tablet/toshiba,Assistências Técnicas para Tablet Toshiba,false
324,2013-07-11 02:59:35.000000,assistencia-tecnica/aparelho-de-som,Assistências Técnicas para Aparelho de Som,false
332,2013-07-11 02:59:36.000000,assistencia-tecnica/aparelho-de-som/outras,Assistências Técnicas para Aparelho de Som,false
336,2013-07-11 02:59:37.000000,assistencia-tecnica/dvd-blu-ray,Assistências Técnicas para DVD / Blu Ray,false
340,2013-07-11 02:59:38.000000,assistencia-tecnica/televisao/sharp,Assistências Técnicas para TV Sharp,false
344,2013-07-11 02:59:39.000000,assistencia-tecnica/micro-ondas/outras,Assistências Técnicas para Micro Ondas,false
348,2013-07-11 02:59:40.000000,assistencia-tecnica/celular/apple,Assistências Técnicas para Celular Apple,false
352,2013-07-11 02:59:43.000000,assistencia-tecnica/tablet/apple/fora-da-garantia,Assistências Técnicas para Tablet Apple,false
356,2013-07-11 02:59:45.000000,assistencia-tecnica/celular/nokia,Assistências Técnicas para Celular Nokia,false
360,2013-07-11 02:59:47.000000,assistencia-tecnica/televisao/philips/dentro-da-garantia,Assistências Técnicas para Televisor Philips,false
364,2013-07-11 02:59:48.000000,assistencia-tecnica/computador-desktop/apple/fora-da-garantia,Assistências Técnicas para Computador Apple,false
368,2013-07-11 02:59:48.000000,assistencia-tecnica/celular/htc/fora-da-garantia,Assistências Técnicas para Celular Htc,false
372,2013-07-11 02:59:51.000000,assistencia-tecnica/geladeira-e-freezer/samsung,Assistências Técnicas para Geladeira e Freezer Samsung,false
376,2013-07-11 02:59:53.000000,assistencia-tecnica/fogao-e-cooktop/outras,Assistências Técnicas para Fogão e Cooktop,false
380,2013-07-11 02:59:55.000000,assistencia-tecnica/micro-ondas/outras/fora-da-garantia,Assistências Técnicas para Micro Ondas,false
384,2013-07-11 02:59:57.000000,assistencia-tecnica/computador-desktop/lenovo/dentro-da-garantia,Assistências Técnicas para Computador Lenovo,false
388,2013-07-11 02:59:58.000000,assistencia-tecnica/impressora/hp/fora-da-garantia,Assistências Técnicas para Impressora HP,false
392,2013-07-11 02:59:59.000000,assistencia-tecnica/impressora/canon/fora-da-garantia,Assistências Técnicas para Impressora Canon,false
404,2013-07-11 03:00:04.000000,assistencia-tecnica/televisao/lg/dentro-da-garantia,Assistências Técnicas para Televisor Lg,false
408,2013-07-11 03:00:05.000000,assistencia-tecnica/dvd-blu-ray/toshiba/dentro-da-garantia,Assistências Técnicas para DVD / Blu Ray Toshiba,false
412,2013-07-11 03:00:06.000000,assistencia-tecnica/home-theater/toshiba,Assistências Técnicas para Home Theater Toshiba,false
416,2013-07-11 03:00:07.000000,assistencia-tecnica/micro-ondas/lg/dentro-da-garantia,Assistências Técnicas para Micro Ondas LG,false
420,2013-07-11 03:00:10.000000,assistencia-tecnica/video-game,Assistências Técnicas para Vídeo Games,false
424,2013-07-11 03:00:10.000000,assistencia-tecnica/video-game/microsoft-xbox/fora-da-garantia,Assistências Técnicas para Videogame Microsoft Xbox,false
431,2013-07-11 03:00:13.000000,assistencia-tecnica/ar-condicionado/lg/fora-da-garantia,Assistências Técnicas para Ar Condicionado LG,false
435,2013-07-11 03:00:13.000000,assistencia-tecnica/ar-condicionado/fujitsu/fora-da-garantia,Assistências Técnicas para Ar Condicionado Fujitsu,false
439,2013-07-11 03:00:14.000000,assistencia-tecnica/ar-condicionado/york/fora-da-garantia,Assistências Técnicas para Ar Condicionado York,false
443,2013-07-11 03:00:18.000000,assistencia-tecnica/aparelho-de-som/samsung,Assistências Técnicas para Aparelho de Som Samsung,false
447,2013-07-11 03:00:19.000000,assistencia-tecnica/dvd-blu-ray/lg/fora-da-garantia,Assistências Técnicas para DVD / Blu Ray LG,false
451,2013-07-11 03:00:20.000000,assistencia-tecnica/dvd-blu-ray/philips/fora-da-garantia,Assistências Técnicas para DVD / Blu Ray Philips,false
455,2013-07-11 03:00:21.000000,assistencia-tecnica/eletrodomesticos/philco,Assistências Técnicas para Eletrodomésticos Philco,false
459,2013-07-11 03:00:22.000000,assistencia-tecnica/telefone-nao-celular,Assistências Técnicas para Telefone,false
463,2013-07-11 03:00:23.000000,assistencia-tecnica/tablet/outras,Assistências Técnicas para Tablet,false
467,2013-07-11 03:00:24.000000,assistencia-tecnica/computador-desktop/lg/dentro-da-garantia,Assistências Técnicas para Computador LG,false
475,2013-07-11 03:00:26.000000,assistencia-tecnica/televisao/panasonic/fora-da-garantia,Assistências Técnicas para Televisor Panasonic,false
479,2013-07-11 03:00:30.000000,assistencia-tecnica/aparelho-de-som/britania,Assistências Técnicas para Aparelho de Som Britânia,false
483,2013-07-11 03:00:31.000000,assistencia-tecnica/telefone-nao-celular/philco,Assistências Técnicas para Telefone Philco,false
487,2013-07-11 03:00:34.000000,assistencia-tecnica/micro-ondas/panasonic,Assistências Técnicas para Micro Ondas Panasonic,false
497,2013-07-11 03:00:40.000000,assistencia-tecnica/televisao/gradiente/fora-da-garantia,Assistências Técnicas para Televisor Gradiente,false
501,2013-07-11 03:00:42.000000,assistencia-tecnica/aparelho-de-som/sony/fora-da-garantia,Assistências Técnicas para Aparelho de Som Sony,false
509,2013-07-11 03:00:44.000000,assistencia-tecnica/camera/sony,Assistências Técnicas para Câmera Sony,false
515,2013-07-11 03:00:45.000000,assistencia-tecnica/camera/samsung,Assistências Técnicas para Câmera Samsung,false
519,2013-07-11 03:00:46.000000,assistencia-tecnica/notebooks-e-laptops/dell,Assistências Técnicas para Laptops e Notebooks Dell,false
523,2013-07-11 03:00:48.000000,assistencia-tecnica/ar-condicionado/electrolux,Assistências Técnicas para Ar Condicionado Electrolux,false
527,2013-07-11 03:00:50.000000,assistencia-tecnica/telefone-nao-celular/panasonic,Assistências Técnicas para Telefone Panasonic,false
531,2013-07-11 03:00:51.000000,assistencia-tecnica/telefone-nao-celular/outras/fora-da-garantia,Assistências Técnicas para Telefone,false
539,2013-07-11 03:00:54.000000,assistencia-tecnica/eletrodomesticos/arno/fora-da-garantia,Assistências Técnicas para Eletrodomésticos Arno,false
543,2013-07-11 03:00:55.000000,assistencia-tecnica/eletrodomesticos/electrolux/fora-da-garantia,Assistências Técnicas para Eletrodomésticos Electrolux,false
549,2013-07-11 03:00:58.000000,assistencia-tecnica/aparelho-de-som/aiwa,Assistências Técnicas para Aparelho de Som Aiwa,false
553,2013-07-11 03:01:01.000000,assistencia-tecnica/lava-roupa/suggar/fora-da-garantia,Assistências Técnicas para Lava Roupa Suggar,false
557,2013-07-11 03:01:05.000000,assistencia-tecnica/tablet/aoc/fora-da-garantia,Assistências Técnicas para Tablet AOC,false
569,2013-07-11 03:01:09.000000,assistencia-tecnica/lava-louca/brastemp,Assistências Técnicas para Lava Louça Brastemp,false
573,2013-07-11 03:01:10.000000,assistencia-tecnica/lava-louca/ge,Assistências Técnicas para Lava Louça GE,false
579,2013-07-11 03:01:14.000000,assistencia-tecnica/notebooks-e-laptops/samsung/dentro-da-garantia,Assistências Técnicas para Laptops e Notebooks Samsung,false
585,2013-07-11 03:01:15.000000,assistencia-tecnica/micro-ondas/midea/dentro-da-garantia,Assistências Técnicas para Micro Ondas Garantech,false
589,2013-07-11 03:01:16.000000,assistencia-tecnica/home-theater/samsung/dentro-da-garantia,Assistências Técnicas para Home Theater Samsung,false
