id,request_id,city,uf,neighborhood,latitude,longitude
7484341,6110515,Itaparica,BA,,-12.8889337,-38.6796352
7484497,6110644,Taboão da Serra,SP,Jardim Novo Record,-23.624361,-46.7934222
7484556,6110697,São Paulo,SP,Jardim Cliper,-23.7196679,-46.7044597
7484568,6110709,São Paulo,SP,Vila Ema,-23.5902731,-46.5399753
7484604,6110742,São Paulo,SP,Vila Babilônia,-23.645028,-46.6547857
7484654,6110785,Osasco,SP,Jardim Roberto,-23.5479649,-46.8033894
7484685,6110814,Catalão,GO,Loteamento Vila Chaud,-18.1611667,-47.937177
7484702,6110828,São Paulo,SP,Parque Maria Domitila,-23.4904407,-46.7409074
7484712,6110837,São Paulo,SP,Parque Regina,-23.6359701,-46.7538945
7484730,6110850,Osasco,SP,Aliança,-23.5102968,-46.7812897
7484887,6110984,Belém,PA,Batista Campos,-1.4607378,-48.4904428
7484917,6111006,Porto Alegre,RS,Menino Deus,-30.0445162,-51.2240838
7484934,6111020,Ibiúna,SP,,-23.6601008,-47.223489
7484966,6111047,São Paulo,SP,Vila Buarque,-23.5403177,-46.6517758
7484972,6111052,Curitiba,PR,Capão Raso,-25.4971523,-49.2849157
7485057,6111123,Ananindeua,PA,Águas Lindas,-1.393298,-48.382133
7485080,6111144,Guarujá,SP,Barra Funda,-23.9977857,-46.2643386
7485109,6111171,São José dos Campos,SP,Jardim Esplanada II,-23.1966164,-45.9001958
7485114,6111175,Ribeirão Preto,SP,Iguatemi,-21.1961933,-47.7786328
7485158,6111214,São Paulo,SP,,-23.5543000810867,-46.6542668268085
7485194,6111245,Rio de Janeiro,RJ,Tijuca,-22.9185191,-43.2266546
7485223,6111272,Rio de Janeiro,RJ,Rocinha,-22.9879185,-43.2480831
7387245,6027116,Jaboatão dos Guararapes,PE,Piedade,-8.1847291,-34.9224038
7387257,6027126,Cuiabá,MT,Boa Esperança,-15.6078712,-56.0570856
7387289,6027154,Santos,SP,Boqueirão,-23.9741234,-46.3214685
7387537,6027374,Ituverava,SP,,-20.3345205,-47.7921348
7387545,6027381,Belo Horizonte,MG,São João Batista (Venda Nova),-19.8204044,-43.9551468
7387573,6027404,Belo Horizonte,MG,Castelo,-19.8905729,-43.9979335
7387701,6027512,Contagem,MG,Lua Nova da Pampulha,-19.8350261,-44.0310072
7387825,6027610,São Paulo,SP,Brás,-23.5408541,-46.6047678
7387977,6027731,Rio de Janeiro,RJ,Recreio dos Bandeirantes,-23.0202028,-43.464254
7388037,6027780,São Paulo,SP,Parque Savoy City,-23.5682029,-46.4842448
7388093,6027827,São Paulo,SP,Jardim Líbano,-23.4851398,-46.7310152
7388113,6027846,Porto Alegre,RS,Sarandi,-30.0069337,-51.1315811
7388129,6027857,Curitiba,PR,Portão,-25.4690885,-49.3030291
7388237,6027944,São Paulo,SP,Itaim Bibi,-23.5844833,-46.6823123
7388369,6028064,Ribeirão Preto,SP,Santa Cruz do José Jacques,-21.2037088,-47.7963143
7388385,6028077,Belo Horizonte,MG,Liberdade,-19.8639232,-43.9567583
7388421,6028111,São Paulo,SP,Jardim Edith,-23.7215276,-46.6863319
7388473,6028156,São Paulo,SP,Jardim Brasília (Zona Leste),-23.5600407,-46.4935197
7388997,6028621,Santa Maria de Jetibá,ES,,-20.025785,-40.7443164
7389257,6028833,Valparaíso de Goiás,GO,Parque Esplanada II,-16.0547057,-47.9860445
7389605,6029114,Rio de Janeiro,RJ,Pavuna,-22.8135735,-43.358759
7389645,6029147,Natal,RN,Tirol,-5.7902795,-35.2039441
7390113,6029518,Ribeirão Preto,SP,,-21.1174774304705,-47.820114120841
7390145,6029543,Recife,PE,San Martin,-8.0718595,-34.9244675
7390189,6029577,Rio de Janeiro,RJ,Guaratiba,-22.9430618,-43.5991006
7390201,6029586,São Paulo,SP,Vila Andrade,-23.6358101,-46.7418925
7390357,6029712,São Paulo,SP,Jardim Monte Azul,-23.6466712,-46.7364056
7390629,6029926,Natal,RN,Planalto,-5.8402923,-35.2454298
7390965,6030207,Salvador,BA,São Marcos,-12.9422398,-38.4778188
7390977,6030219,São Paulo,SP,Vila Lúcia,-23.5963125,-46.5677666
7391105,6030337,Itaquaquecetuba,SP,Vila Virgínia,-23.4940694,-46.3575167
7391329,6030526,São Paulo,SP,Conjunto Habitacional Teotonio Vilela,-23.6084215,-46.50338
7391361,6030554,Osasco,SP,Santa Maria,-23.5715451,-46.8094715
7391373,6030566,Brusque,SC,Centro,-27.0933533,-48.9143427
7391469,6030652,Belo Horizonte,MG,Santa Lúcia,-19.9590908,-43.9494363
7391517,6030693,Campo Grande,MS,Nova Lima,-20.3970803,-54.5736247
7391641,6030806,Belo Horizonte,MG,Novo Santa Cecília (Barreiro),-20.0077478,-44.0099243
7391645,6030810,Guaxupé,MG,,-21.3054884,-46.7084932
7391681,6030841,Nazaré Paulista,SP,,-23.1815565,-46.3978706
7391917,6031043,São José dos Campos,SP,Jardim Satélite,-23.2324932,-45.8781117
7392109,6031212,São Paulo,SP,Vila Mazzei,-23.4671851,-46.6003981
7392125,6031227,São Paulo,SP,Parque Paulistano,-23.4824666,-46.4270236
7392229,6031319,Queimados,RJ,Tinguá,-22.7099207,-43.5633828
7392249,6031338,Rio de Janeiro,RJ,Todos os Santos,-22.8920141,-43.2877006
7392253,6031342,Curitiba,PR,,-25.5259911507868,-49.3351592123508
7392281,6031368,Volta Redonda,RJ,Monte Castelo,-22.5195323,-44.0906398
7392377,6031453,São Paulo,SP,Jardim Santa Terezinha (Zona Leste),-23.5712253,-46.5022689
7392385,6031460,São Paulo,SP,Vila Moinho Velho,-23.6173855,-46.602995
7392673,6031723,Rio de Janeiro,RJ,Recreio dos Bandeirantes,-23.0153229,-43.4477284
7392853,6031887,Rio de Janeiro,RJ,Braz de Pina,-22.8335462,-43.3128037
7392861,6031895,Candeias,BA,Nova Candeias,-12.6632488,-38.5347634
7392949,6031966,Fortaleza,CE,Papicu,-3.7417911,-38.4782765
7393021,6032025,Porto Alegre,RS,Rubem Berta,-30.0268672,-51.1079658
7393065,6032063,Maceió,AL,Prado,-9.6707433,-35.7452771
7393185,6032170,São Paulo,SP,Ipiranga,-23.6028726,-46.5961453
7393281,6032250,Santos,SP,Boqueirão,-23.9643894,-46.3215896
7393317,6032283,Niterói,RJ,Fonseca,-22.8706583,-43.0698817
7393477,6032427,Natal,RN,Igapó,-5.7653728,-35.2781235
7393501,6032446,Campinas,SP,Jardim Madalena,-22.8641069,-47.0216352
7393565,6032504,Macaé,RJ,Riviera Fluminense,-22.3632528,-41.7746744
7393605,6032536,São Paulo,SP,Cidade Líder,-23.5585892,-46.4723995
7394005,6032887,Rio de Janeiro,RJ,Freguesia (Jacarepaguá),-22.9439582,-43.3304825
7394081,6032955,Teresina,PI,Ininga,-5.0633678,-42.7824973
7394109,6032974,Fortaleza,CE,Conjunto Esperança,-3.8163632,-38.5906789
7394133,6032993,São Paulo,SP,Itaim Bibi,-23.5834701,-46.6852829
7394157,6033014,São Paulo,SP,Planalto Paulista,-23.6072111,-46.6587687
7394173,6033027,Cotia,SP,Jardim do Engenho,-23.6134152,-46.8328988
7394229,6033072,São Paulo,SP,Paraíso,-23.5787801,-46.6445897
7394249,6033090,Natal,RN,Lagoa Azul,-5.740663,-35.2651179
7394457,6033278,Belo Horizonte,MG,Centro,-19.9198065,-43.9415966
7394473,6033293,São Paulo,SP,Vila Carrão,-23.5554667,-46.5407461
7394513,6033330,Rio de Janeiro,RJ,Penha Circular,-22.8413239,-43.2929504
7394609,6033416,Rio de Janeiro,RJ,Anchieta,-22.815771,-43.3894688
7394645,6033446,Campinas,SP,Jardim Guanabara,-22.8877701,-47.0748361
7394685,6033475,São Paulo,SP,Vila Monte Alegre,-23.6269818,-46.635608
7394693,6033479,Gaspar,SC,Margem Esquerda,-26.9238376,-48.9628981
7394761,6033542,Rio de Janeiro,RJ,Flamengo,-22.936943,-43.1757835
7394853,6033619,São Paulo,SP,Mooca,-23.5520007,-46.5960553
7394869,6033633,São Paulo,SP,Campo Belo,-23.6261954,-46.6736577
7395049,6033778,Osasco,SP,Aliança,-23.5099945,-46.7825187
7395057,6033785,São Paulo,SP,Jardim São João (Jaraguá),-23.4374826,-46.7402855
7395185,6033892,São Paulo,SP,Parque Savoy City,-23.5650723,-46.4856481
7395253,6033949,Salvador,BA,Pituba,-13.0032257,-38.4601754
7395281,6033974,Rio de Janeiro,RJ,Humaitá,-22.9529263,-43.1982966
7395301,6033992,Osasco,SP,Centro,-23.5336868,-46.7807801
7395417,6034084,São Paulo,SP,Campo Belo,-23.621514,-46.671362
7395493,6034150,São Paulo,SP,Paraisópolis,-23.6158621,-46.7285213
7395557,6034200,Goiânia,GO,Santa Genoveva,-16.640986,-49.243074
7395605,6034236,Fortaleza,CE,Farias Brito,-3.7411767,-38.5338311
7395665,6034289,São Paulo,SP,Parque Munhoz,-23.6502879,-46.7676615
7395861,6034462,São Paulo,SP,Vila Rio Branco,-23.5110571,-46.4911269
7395965,6034558,Ipatinga,MG,Parque das Águas,-19.465076,-42.5169918
7395977,6034568,São Paulo,SP,Pinheiros,-23.555296,-46.6771599
7395985,6034575,Goiânia,GO,São Domingos,-16.5741963,-49.3340421
7396101,6034669,Belo Horizonte,MG,Concórdia,-19.9030493,-43.9361333
7396153,6034715,Mairiporã,SP,,-23.3179561,-46.5885175
7396257,6034807,Osasco,SP,Jaguaribe,-23.5561013,-46.7911321
7396301,6034843,Guarulhos,SP,Jardim Belvedere,-23.4114053,-46.4982956
7396357,6034892,Belo Horizonte,MG,Jardim América,-19.9471743,-43.9717827
7396513,6035018,Goiânia,GO,Setor Bueno,-16.6651639,-49.2335569
7396769,6035234,São Paulo,SP,Parque Taipas,-23.4347207,-46.7140764
7396789,6035252,Rio de Janeiro,RJ,Taquara,-22.9297539,-43.3912523
7396869,6035319,Castanhal,PA,Ianetama,-1.2921783,-47.9030495
7396945,6035384,Brasília,DF,Samambaia Norte (Samambaia),-15.8710715,-48.0822055
7396989,6035423,São Bernardo do Campo,SP,Ferrazópolis,-23.7371333,-46.5366302
7397005,6035437,São Paulo,SP,Santo Amaro,-23.6315378,-46.6913132
7397101,6035515,Juiz de Fora,MG,Nossa Senhora Aparecida,-21.7475878,-43.3489447
7397289,6035669,Piracicaba,SP,Parque Primeiro de Maio,-22.7474559,-47.6280032
7397485,6035840,São Paulo,SP,Cangaíba,-23.5001929,-46.533078
7397589,6035936,Recife,PE,Graças,-8.0444645,-34.8941401
7397617,6035961,Belo Horizonte,MG,,-19.9045248306211,-44.0188120678067
7398093,6036374,Florianópolis,SC,Agronômica,-27.5797462,-48.5432432
7398145,6036420,São Paulo,SP,Vila Parque Jabaquara,-23.6416883,-46.6422416
7398193,6036466,Santana de Parnaíba,SP,Alphaville,-23.4361069,-46.8696085
7398493,6036732,Campo Grande,MS,Vila Vilas Boas,-20.4874507,-54.5903056
7398509,6036746,Contagem,MG,Oitis,-19.9098099,-44.0393638
7398533,6036767,Contagem,MG,Vila Pérola,-19.8899417,-44.0179224
7398557,6036787,São Paulo,SP,Vila João Batista,-23.4613262,-46.7022902
7398737,6036948,Carapicuíba,SP,Conjunto Habitacional Presidente Castelo Branco,-23.5274355,-46.8266962
7398745,6036956,São Paulo,SP,Pinheiros,-23.5676914,-46.6988669
7398909,6037102,Itabuna,BA,,-14.7718623285477,-39.264972768724
7399085,6037254,Niterói,RJ,Icaraí,-22.9035778,-43.1017811
7399089,6037257,Curitiba,PR,Sítio Cercado,-25.529189,-49.2647455
7399237,6037380,São Paulo,SP,Jardim Previdência,-23.6227234,-46.613146
7399253,6037395,São Paulo,SP,Cidade Satélite Santa Bárbara,-23.6119071,-46.472235
7399265,6037405,Brasília,DF,Asa Norte,-15.7383999,-47.8885556
7399513,6037609,São Paulo,SP,Jardim Campo Grande,-23.6772052,-46.6897238
7399525,6037618,São Paulo,SP,República,-23.5465769,-46.6444186
7399553,6037645,São Paulo,SP,Lapa,-23.5195514,-46.7051459
7399669,6037748,Maringá,PR,Jardim Novo Oásis,-23.4032495,-51.898585
7399761,6037833,Ribeirão Preto,SP,Presidente Médici,-21.1924135,-47.781535
7399793,6037862,Porto Alegre,RS,Aberta dos Morros,-30.1611068,-51.17451
7399869,6037932,São Paulo,SP,Bela Vista,-23.554061,-46.6502021
7400009,6038049,Conceição de Macabu,RJ,,-22.0838675,-41.8722789
7400025,6038063,Guarulhos,SP,Jardim Paraventi,-23.4498079,-46.5266062
7400249,6038262,São Paulo,SP,Vila Prel,-23.639957,-46.7665401
7400265,6038273,São Caetano do Sul,SP,Barcelona,-23.6269182,-46.5499226
7400321,6038322,Santos,SP,Castelo,-23.5665058,-46.5627376
7400513,6038490,Ribeirão Preto,SP,Vila Hípica,-21.1351375,-47.7686166
7400869,6038793,São Caetano do Sul,SP,São José,-23.634892,-46.5748758
7401065,6038952,Bauru,SP,Jardim América,-22.3453141,-49.0577066
7401201,6039055,Brasília,DF,Núcleo Bandeirante,-15.8688144,-47.9608298
7401205,6039058,Osasco,SP,Portal D'Oeste,-23.4904861,-46.8047027
7401397,6039222,São Paulo,SP,Consolação,-23.5527302,-46.6539419
7401437,6039257,Alvorada,RS,Terra Nova,-30.0412175,-51.083021
7401561,6039369,São Paulo,SP,Jardim Santa Terezinha (Zona Leste),-23.5757818,-46.5005498
7401565,6039372,São Paulo,SP,Vila Nova York,-23.5788147,-46.5060975
7401657,6039451,Rio de Janeiro,RJ,Barra da Tijuca,-23.0097123,-43.4362162
7401865,6039633,São Paulo,SP,,-23.5219819162248,-46.7107611894608
7401941,6039700,Brasília,DF,Setor Noroeste,-15.826691,-47.9218204
7401957,6039715,Curitiba,PR,Cajuru,-25.4532673,-49.2081767
7401981,6039738,Goianira,GO,,-16.5063728,-49.4223375
7402045,6039795,Campo Grande,MS,Universitário,-20.5200703,-54.5970483
7402153,6039894,São Paulo,SP,Pinheiros,-23.5581658,-46.6899851
7402385,6040091,São Paulo,SP,Jardim Vale das Virtudes,-23.6493703,-46.7768316
7402425,6040124,Fortaleza,CE,Meireles,-3.7288927,-38.4907634
7402661,6040319,São Paulo,SP,Chácara Santana,-23.6678429,-46.7457756
7402697,6040352,Rio de Janeiro,RJ,Senador Camará,-22.8968333,-43.4877927
7402701,6040355,Itacoatiara,AM,Jauari I,-0.325062,-64.224693
7402865,6040492,São Paulo,SP,Jardim Adhemar de Barros,-23.5775853,-46.7243233
7403097,6040688,São Paulo,SP,Jardim Prudência,-23.6519091,-46.6765125
7403405,6040934,Ribeirão Preto,SP,Jardim Recreio,-21.1721442,-47.8618288
7403509,6041013,São Paulo,SP,Jardim São João (São Rafael),-23.592653,-46.4405354
7403517,6041017,Campinas,SP,Vila Abaeté,-22.9099384,-47.0626332
7403561,6041054,Porto Alegre,RS,Jardim Botânico,-30.051486,-51.1886089
7403577,6041067,Arandu,SP,,-23.1351459,-49.0551964
7403717,6041187,Piraquara,PR,Vila São Cristóvão,-25.4457452,-49.0536417
7403741,6041207,Pinhão,PR,,-25.6948729,-51.6540904
7403797,6041255,Saquarema,RJ,Porto da Roça I,-22.9087241,-42.4736778
7485317,6111351,São Bernardo do Campo,SP,,-23.7285332218992,-46.553438231349
7485339,6111369,Salvador,BA,Nova Brasília de Itapuã,-12.9384578,-38.3588932
7485512,6111513,Itapecerica da Serra,SP,Jardim do Carmo II,-23.7605164,-46.7945321
7485514,6111515,Maringá,PR,Parque Hortência,-23.3997029,-51.9726958
7485539,6111536,São Paulo,SP,Vila Guilherme,-23.519554,-46.6021871
7485637,6111616,São Paulo,SP,Lajeado,-23.5424268,-46.4115713
7485817,6111775,São Paulo,SP,Jardim Rosinha,-23.4382442,-46.8017804
7485821,6111779,Brasília,DF,Setor de Habitações Individuais Norte,-15.7425986,-47.8439073
7485882,6111832,Niterói,RJ,Icaraí,-22.9108741,-43.1081989
7485899,6111847,Sorocaba,SP,Jardim Guarujá,-23.5177466,-47.5028983
7485919,6111863,São Paulo,SP,Vila Gomes Cardim,-23.5449822,-46.5631815
7486017,6111947,Fortaleza,CE,Barra do Ceará,-3.7032193,-38.584657
7486069,6111992,Santa Bárbara D'Oeste,SP,Vila Maria,-22.7542375,-47.4185195
7486082,6112004,São Paulo,SP,Moema,-23.6056472,-46.6572666
7486115,6112034,Porto Alegre,RS,Jardim Floresta,-30.0022787,-51.1606713
7486148,6112064,Campinas,SP,Parque Residencial Vila União,-22.9451727,-47.121458
7486226,6112133,Nova Iguaçu,RJ,Lafaiete,-22.7621532,-43.4803143
7486235,6112142,São Paulo,SP,Mooca,-23.5638779,-46.5904888
7486285,6112188,Guararapes,SP,,-21.2528671,-50.6458503
7486297,6112198,Brasília,DF,Taguatinga Norte (Taguatinga),-15.8187976,-48.0648496
7486412,6112297,São Paulo,SP,Parque São Lourenço,-23.603626,-46.4683563
7486433,6112316,Barbacena,MG,São Pedro,-21.2028673,-43.7542399
7486546,6112415,São Paulo,SP,Jardim das Camélias (Zona Sul),-23.7275287,-46.7105689
7486610,6112473,Rio de Janeiro,RJ,Bonsucesso,-22.8687709,-43.2497706
7486794,6112628,Taboão da Serra,SP,Jardim Maria Rosa,-23.6141609,-46.7681266
7486829,6112658,Santana do Araguaia,PA,,-9.3366228,-50.3413851
7486907,6112727,São Paulo,SP,Vila Bela Vista (Zona Sul),-23.5505199,-46.6333094
7486962,6112776,São Paulo,SP,Vila Carrão,-23.5519179,-46.536468
7487006,6112817,Barueri,SP,Parque Viana,-23.5414641,-46.8722719
7487045,6112850,Campo Grande,MS,Parque Residencial Rita Vieira,-20.4966965,-54.572033
7487162,6112950,Gouveia,MG,,-18.4524176,-43.7427018
7487203,6112986,Porto Alegre,RS,Menino Deus,-30.0647923,-51.2277979
7487223,6113004,Manaus,AM,Compensa,-3.1190275,-60.0217314
7487363,6113128,Rio de Janeiro,RJ,Parada de Lucas,-22.9394632,-43.2515514
7487397,6113158,Itapema,SC,,-27.0960682,-48.6178074
7487490,6113230,São Paulo,SP,Jaguaré,-23.5422263,-46.7515539
7487512,6113246,Osasco,SP,,-23.5351202645017,-46.76328856498
7487517,6113251,São Paulo,SP,Sumaré,-23.5437437,-46.6846321
7487552,6113281,Gravataí,RS,Neópolis,-29.9015216,-51.0418886
7487569,6113298,São Paulo,SP,,-23.5823066641616,-46.5706841647625
7487666,6113386,São Paulo,SP,São João Clímaco,-23.6310367,-46.5829791
7487811,6113508,Itapema,SC,,-27.0960682,-48.6178074
7488001,6113667,São Paulo,SP,Colônia (Zona Leste),-23.5596392,-46.436805
7488077,6113735,Salvador,BA,Pirajá,-12.9159673,-38.4237926
7488177,6113823,Belém,PA,Umarizal,-1.4431511,-48.4784128
7488200,6113845,Belo Horizonte,MG,Santo Agostinho,-19.9279426,-43.9505704
7488286,6113920,Cachoeirinha,RS,Vila Princesa Izabel,-29.9349608,-51.0868817
7488396,6114009,Sarzedo,MG,,-20.0371483,-44.1450151
7488432,6114043,Rio de Janeiro,RJ,Bonsucesso,-22.8687709,-43.2497706
7488597,6114182,Recife,PE,Campo Grande,-8.0348088,-34.8762033
7488652,6114233,Niterói,RJ,Icaraí,-22.9013566,-43.1135856
7488668,6114248,Natal,RN,Rocas,-5.7781524,-35.2006854
7488699,6114277,São Paulo,SP,Vila Romana,-23.526771,-46.7007007
7488786,6114355,Blumenau,SC,Escola Agrícola,-26.9011012,-49.1066464
7488793,6114362,Cachoeirinha,RS,COHAB,-29.9457281,-51.0997106
7488863,6114422,Porto Alegre,RS,Sarandi,-29.9847778,-51.1350136
7488901,6114456,São Paulo,SP,Vila Medeiros,-23.4908519,-46.5832883
7488919,6114472,São Paulo,SP,Paraíso,-23.5734037,-46.6539505
7488930,6114483,Itapevi,SP,Jardim Portela,-23.5437829,-46.940238
7489022,6114565,Rio de Janeiro,RJ,Quintino Bocaiúva,-22.8911415,-43.3207974
7489093,6114626,Recife,PE,Encruzilhada,-8.0372467,-34.8909859
7489098,6114631,Rio de Janeiro,RJ,Laranjeiras,-22.933789,-43.1799446
7489250,6114757,Florianópolis,SC,Centro,-27.5941774,-48.5558435
7489343,6114839,Brasília,DF,Asa Norte,-15.7735664,-47.8861326
7489467,6114953,Rio de Janeiro,RJ,,-22.9159168873246,-43.2352744415402
7489481,6114966,Rio de Janeiro,RJ,Pavuna,-22.8135735,-43.358759
7489498,6114979,Recife,PE,Boa Viagem,-8.1299997,-34.9044555
7489520,6114996,Sorocaba,SP,Aparecidinha,-23.4764324,-47.4118017
7489612,6115075,São Paulo,SP,Vila Fanton,-23.4075341,-46.7428147
7489675,6115133,Santos,SP,Morro Pacheco,-23.9337607,-46.3399531
7489679,6115137,Rio de Janeiro,RJ,Colégio,-22.8375268,-43.3320636
7489895,6115322,Osasco,SP,Ayrosa,-23.5104609,-46.7647818
7489896,6115323,Rio de Janeiro,RJ,Maracanã,-22.9139496,-43.2310159
7489897,6115324,São Paulo,SP,Parque das Cerejeiras,-23.7260358,-46.7813522
7489946,6115368,Duque de Caxias,RJ,Jardim Vinte e Cinco de Agosto,-22.7868142,-43.3082847
7490058,6115456,Manaus,AM,Centro,-3.1315785,-60.0227101
7490086,6115480,Rio de Janeiro,RJ,Rio Comprido,-22.9243817,-43.2095339
7490152,6115535,Salvador,BA,Brotas,-12.9842244,-38.4822677
7490176,6115558,São Paulo,SP,Recanto Verde do Sol,-23.6157555,-46.4111507
7490219,6115596,São Paulo,SP,Planalto Paulista,-23.6067791,-46.6575607
7490235,6115609,Jaboatão dos Guararapes,PE,,-8.15285507587289,-34.9158915504813
7490282,6115645,São Paulo,SP,Vila Alpina,-23.5979148,-46.5546561
7490285,6115648,Jundiaí,SP,Vila Nova Jundiainópolis,-23.2130186,-46.8913244
7490344,6115701,São Caetano do Sul,SP,Olímpico,-23.6366054,-46.5623186
7490426,6115771,Serra,ES,Nova Carapina II,-20.1522515,-40.2706807
7403853,6041306,São Paulo,SP,Vila Lageado,-23.5535857,-46.7523912
7403929,6041372,Rio de Janeiro,RJ,Barros Filho,-22.8368303,-43.3659062
7403969,6041404,São Bernardo do Campo,SP,Centro,-23.7065097,-46.553431
7404193,6041597,Rio de Janeiro,RJ,Barros Filho,-22.8368303,-43.3659062
7404213,6041611,São Paulo,SP,Conjunto Promorar Estrada da Parada,-23.4568601,-46.6856081
7404301,6041689,Rio de Janeiro,RJ,Anil,-22.9535219,-43.3470235
7404321,6041707,Cabo Frio,RJ,Braga,-22.8933932,-42.0334307
7404389,6041760,São Paulo,SP,Pinheiros,-23.5622826,-46.6911733
7404417,6041782,Guarulhos,SP,,-23.4745438458672,-46.5257072076201
7404425,6041789,Guarujá,SP,Vila Selma,-23.9948444,-46.2568678
7404477,6041833,São Paulo,SP,Pinheiros,-23.5715409,-46.6961451
7404501,6041856,Novo Hamburgo,RS,Industrial,-29.7218657,-51.1345815
7404521,6041872,Rio de Janeiro,RJ,Recreio dos Bandeirantes,-23.0153229,-43.4477284
7404549,6041895,Belém,PA,Pedreira,-1.4374467,-48.4660911
7404581,6041921,Rio de Janeiro,RJ,São Cristóvão,-22.9005412,-43.2246537
7404809,6042126,Pejuçara,RS,,-28.4229618,-53.6565158
7404829,6042144,São Paulo,SP,Jardim Patente Novo,-23.6305948,-46.5923586
7404865,6042174,Santo André,SP,Vila Camilópolis,-23.6208789,-46.5281994
7405033,6042321,São Paulo,SP,Jardim Paulista,-23.5661781,-46.6601522
7405097,6042374,Cajamar,SP,Centro,-23.3571537,-46.8788365
7405137,6042409,Juiz de Fora,MG,Centro,-21.755803,-43.3536802
7405253,6042508,Rio de Janeiro,RJ,Penha Circular,-22.8488343,-43.2981597
7405437,6042675,Vitória,ES,Mata da Praia,-20.278887,-40.2978442
7405721,6042919,Belo Horizonte,MG,São Lucas,-19.9306788,-43.9136141
7405993,6043153,Fortaleza,CE,Floresta,-3.7138846,-38.5745864
7406097,6043244,Rio de Janeiro,RJ,Jacarepaguá,-22.9788138,-43.364996
7406161,6043299,Vila Velha,ES,Praia da Costa,-20.3322712,-40.2803126
7406233,6043358,Rio de Janeiro,RJ,Jacarepaguá,-22.9657151,-43.3861604
7406381,6043493,Ibirité,MG,Palmares - 2ª Seção (Parque Durval de Barros),-19.9967044,-44.0715593
7406421,6043530,São Paulo,SP,Jardim Vitória Régia,-23.6197212,-46.7147765
7406433,6043541,Brasília,DF,Sul (Águas Claras),-15.8365559,-48.0103695
7406477,6043582,Manaus,AM,Colônia Terra Nova,-2.9868017,-59.9901523
7406549,6043647,São Paulo,SP,Saúde,-23.6200898,-46.6070677
7406613,6043706,Sumaré,SP,Parque das Nações (Nova Veneza),-22.8316392,-47.18402
7406709,6043788,Rio de Janeiro,RJ,Ramos,-22.8528807,-43.2580434
7407109,6044143,Manaus,AM,Educandos,-3.1471871,-60.0074036
7407173,6044202,Ribeirão Preto,SP,Nova Ribeirânia,-21.2001255,-47.7748123
7407205,6044233,Uberlândia,MG,Martins,-18.9131278,-48.2900331
7407493,6044490,Rio de Janeiro,RJ,Maracanã,-22.9127566,-43.2247991
7407565,6044555,Curitiba,PR,Cidade Industrial,-25.4450917,-49.352664
7407577,6044567,Antônio Olinto,PR,,-25.9808708,-50.1976681
7407601,6044587,São Paulo,SP,Parque Santa Rita,-23.5125024,-46.4170192
7407653,6044637,Niterói,RJ,Centro,-22.8856274,-43.121673
7407689,6044670,Nova Iguaçu,RJ,Figueiras,-22.693728,-43.4329355
7407697,6044678,Vargem Grande do Soturno,ES,,-20.7610193,-41.0610451
7407705,6044685,Viçosa,MG,,-20.7548659,-42.8785788
7407725,6044705,Brasília,DF,Asa Norte,-15.7688996,-47.8832215
7407769,6044748,Belo Horizonte,MG,Nova Cachoeirinha,-19.8826199,-43.9550745
7407781,6044759,Rio de Janeiro,RJ,Braz de Pina,-22.8303681,-43.2959538
7407809,6044783,Brasília,DF,Cruzeiro Novo,-15.7916477,-47.93387
7407837,6044807,Mogi das Cruzes,SP,Jardim Marica,-23.4969621,-46.1820183
7407841,6044811,Jandira,SP,Jardim São João,-23.5605249,-46.9054066
7407865,6044831,Rio de Janeiro,RJ,Engenho Novo,-22.9086878,-43.271062
7408009,6044961,São Paulo,SP,Parque da Vila Prudente,-23.5861436,-46.5792035
7408057,6045001,Araranguá,SC,Coloninha,-28.9438981,-49.4572866
7408061,6045005,São Paulo,SP,Perdizes,-23.5384777,-46.6836634
7408181,6045112,Natal,RN,Alecrim,-5.8019312,-35.2193071
7408197,6045124,Barueri,SP,Jardim Alberto,-23.5113691,-46.872942
7408261,6045183,São Paulo,SP,Tatuapé,-23.5499511,-46.5551887
7408325,6045243,Salvador,BA,Campinas de Brotas,-12.9795892,-38.4784488
7408693,6045567,Goiânia,GO,Setor Pedro Ludovico,-16.7193027,-49.2509662
7408849,6045700,Curitiba,PR,São Lourenço,-25.3924001,-49.2692492
7408893,6045739,São Caetano do Sul,SP,Barcelona,-23.6236787,-46.5535103
7408981,6045819,Santo André,SP,Jardim Santo André,-23.7069367,-46.4997918
7409081,6045912,Jundiaí,SP,Vila São João Batista,-23.1820916,-46.8591472
7409189,6046003,São Paulo,SP,Jardim Miriam,-23.6784719,-46.638695
7409237,6046044,São Paulo,SP,Vila Prudente,-23.5911079,-46.5810275
7409289,6046090,Magé,RJ,Jardim da Paz (Guia de Pacobaíba),-22.7038868,-43.1647279
7409325,6046118,Serra,ES,Novo Horizonte,-20.219911,-40.2517911
7409357,6046146,Rio de Janeiro,RJ,Freguesia (Jacarepaguá),-22.9358768,-43.3388111
7409361,6046149,Recife,PE,Boa Viagem,-8.11681,-34.8976588
7409521,6046286,São Paulo,SP,Jardim São Bento Novo,-23.6778404,-46.7808644
7409549,6046312,Guaíba,RS,,-30.1090924,-51.3238273
7409633,6046385,Guarulhos,SP,Gopoúva,-23.4709273,-46.5427351
